holeid,east,north,elev,length,az,dip,drilltype,year
8318,2311934.17,449099.81,1501,264,0,-90,,1970
8319,2310599.43,445977.32,1532,344,0,-90,,1971
8321,2311696.36,447780.33,1504,355,0,-90,,1971
8322,2311715.57,448141.32,1500,234,0,-90,,1971
8323,2311734.79,448499.03,1502,304,0,-90,,1971
8324,2311754,448860.02,1507,295,0,-90,,1971
8325,2312095.12,448981.89,1513,235,0,-90,,1971
8326,2309203.09,444774.43,1545,314,0,-90,,1971
8327,2308459.42,443834.93,1542,335,0,-90,,1971
8329,2307511.3,441172.35,1513,336,0,-90,,1971
8330,2307887.56,442012.92,1515,354,0,-90,,1971
8331,2308247.9,442492.5,1532,424,0,-90,,1971
8333,2313064.53,452435.56,1528,105,0,-90,,1971
8334,2313721.57,453818.01,1510,154,0,-90,,1971
8335,2313950.76,454208.85,1499,145,0,-90,,1971
8336,2310561,445258.61,1523,405,0,-90,,1972
8342,2310741.17,445498.4,1522,415,0,-90,,1972
8343,2310760.38,445859.39,1533,435,0,-90,,1972
8344,2311320.1,446939.76,1517,355,0,-90,,1972
8345,2311914.96,448742.1,1502,305,0,-90,,1972
8346,2304921.97,436364.74,1525,395,0,-90,,1972
8351,2306015.61,438167.76,1503,315,0,-90,,1972
8357,2305557.23,437386.14,1531,366,0,-90,,1973
8358,2305658.56,437688.18,1520,356,0,-90,,1973
8359,2305996.4,437806.76,1532,406,0,-90,,1973
8360,2306176.57,438049.83,1517,370,0,-90,,1973
8362,2306520.98,438165.14,1512,475,0,-90,,1973
8364,2306655.15,438440.97,1509,376,0,-90,,1973
8365,2306874.74,438651.28,1482,355,0,-90,,1973
8366,2307054.9,438891.07,1490,405,0,-90,,1973
8367,2307228.52,439124.29,1508,420,0,-90,,1973
8368,2307494.07,439311.69,1523,450,0,-90,,1973
8369,2307434.45,439731.65,1475,336,0,-90,,1973
8370,2309364.04,444656.51,1562,346,0,-90,,1973
8371,2309701.88,444775.09,1552,350,0,-90,,1973
8372,2311677.15,447419.33,1527,258,0,-90,,1973
8373,2306707.46,438588.71,1493,216,0,-90,,1973
8374,2312997.02,451864.26,1520,50,0,-90,,1974
8375,2313118.56,451772.54,1515,100,0,-90,,1974
8376,2313045.35,452074.57,1525,100,0,-90,,1974
8377,2313128.17,451953.03,1515,90,0,-90,,1974
8378,2313255.32,452107.66,1511,155,0,-90,,1974
8379,2313114.54,452336.95,1525,100,0,-90,,1974
8380,2313226.22,452255.06,1520,100,0,-90,,1974
8381,2313354.65,452406.44,1520,115,0,-90,,1974
8382,2313154.28,452557.13,1528,95,0,-90,,1974
8383,2313034.06,452645.57,1530,45,0,-90,,1974
8384,2313123.81,452767.11,1530,60,0,-90,,1974
8386,2313373.87,452767.44,1515,115,0,-90,,1974
8389,2311943.78,449280.31,1502,255,0,-90,,1974
8390,2311898.14,449053.82,1506,295,0,-90,,1974
8391,2313220.39,451697.2,1528,90,0,-90,,1974
8392,2312954.73,452330.41,1530,82,0,-90,,1974
8393,2313342.98,453292.18,1519,65,0,-90,,1974
8394,2313042.76,452264.89,1518,165,0,-90,,1974
8395,2309164.66,444055.72,1445,435,0,-90,,1976
8396,2310184.74,444418.04,1529,455,0,-90,,1976
8397,2310623.12,444838,1515,425,0,-90,,1976
8398,2309730.45,445503.63,1476,204,0,-90,,1977
8399,2310081.43,445615.66,1468,214,0,-90,,1977
8400,2310661.34,446308.83,1405,184,0,-90,,1977
8401,2310062.21,445257.95,1556,434,0,-90,,1978
8402,2310422.81,444987.57,1518,384,0,-90,,1978
8403,2310393.51,445356.84,1534,463,0,-90,,1978
8404,2310721.96,445137.41,1519,404,0,-90,,1978
8405,2310580.22,445616.32,1485,344,0,-90,,1978
8406,2311477.77,446818.55,1527,413,0,-90,,1978
8407,2310921.34,445738.19,1518,444,0,-90,,1978
8408,2311379.73,446513.24,1525,404,0,-90,,1978
8409,2308881.18,445013.56,1445,160,0,-90,,1979
8411,2309182.88,445164.91,1478,199,0,-90,,1979
8412,2309422.67,444984.74,1518,275,0,-90,,1979
8413,2311618.85,446838.42,1516,415,0,-90,,1979
8415,2309402.47,445375.22,1455,183,0,-90,,1980
8416,2309721.09,445136.08,1493,233,0,-90,,1980
8417,2310902.12,445377.2,1510,413,0,-90,,1980
8420,2311296.61,447330.23,1476,273,0,-90,,1980
8421,2311937.09,449372.18,1412,104,0,-90,,1984
8423A,2311623.52,448269.18,1395,161,0,-90,,1984
8423B,2311623.52,448272.46,1395,194,0,-90,,1984
8424,2311587.72,448049.27,1386,285,0,-90,,1984
8425,2311199.55,446280.01,1524,384,0,-90,,1985
8426,2311708.15,448797.61,1401,174,0,-90,,1985
8427,2311983.29,449181.92,1411,144,0,-90,,1985
8428,2311100.51,446729.45,1348,164,0,-90,,1985
98-086B,2283206.75,412521.42,1635,585,0,-90,RC,1998
98-105B,2283049.03,412672.16,1635,265,0,-90,RC,1998
98-108B,2282865.43,412550.49,1638,225,0,-90,RC,1998
98-113B,2283737.77,412968.42,1625,245,0,-90,RC,1998
98-113C,2283586.88,412922.28,1638,385,0,-90,RC,1998
98-114B,2284026.75,412821.14,1630,465,0,-90,RC,1998
98-201C,2283059.29,412363.7,1660,625,0,-90,RC,1998
98-202C,2283583.43,413053.54,1635,65,0,-90,RC,1998
98-203C,2283803.74,412719.11,1638,505,0,-90,RC,1998
98-204C,2284230.07,412926.42,1618,305,0,-90,RC,1998
98-205C,2283922.09,412558.47,1644,665,0,-90,RC,1998
98-206C,2283616.96,412515.4,1644,645,0,-90,RC,1998
98-207C,2282846.16,412232.15,1652,645,0,-90,RC,1998
98-208C,2282984.02,412212.65,1660,745,0,-90,RC,1998
99-301B,2278222.01,410422.56,1611,605,0,-90,RC,1999
99-302B,2279558.06,410856.47,1614,725,0,-90,RC,1999
99-303B,2277845.98,410440.89,1608,425,0,-90,RC,1999
99-304B,2278158,409846.65,1605,900,0,-90,RC,2000
99-305B,2278764.07,410199.18,1605,938,0,-90,RC,2000
99-306B,2279347.07,410769.58,1612,685,0,-90,RC,1999
99-307B,2280646.1,411924.9,1617,205,0,-90,RC,1999
99-308B,2280465.08,411507.05,1613,585,0,-90,RC,1999
99-309B,2280109.08,411024.86,1612,715,0,-90,RC,1999
99-310B,2277735.98,409435.68,1615,869,0,-90,RC,2000
99-311B,2277173.98,409183.2,1607,705,0,-90,RC,1999
99-312B,2277390,409482.54,1607,745,0,-90,RC,1999
99-313B,2278087.99,410155.81,1607,745,0,-90,RC,1999
99-314B,2278411.06,410968.38,1617,405,0,-90,RC,1999
99-315B,2278980.01,411221.56,1610,365,0,-90,RC,1999
99-316B,2278724.04,411008.96,1607,445,0,-90,RC,1999
99-317C,2279414.07,411121.95,1605,650,0,-90,CORE,2000
99-318C,2279079.03,410452.78,1609,910,0,-90,CORE,2000
99-319B,2277838.01,410043.18,1610,585,0,-90,RC,1999
99-320C,2278720.01,410310.83,1614,916,0,-90,CORE,2000
99-321B,2277520.02,409923.47,1610,665,0,-90,RC,1999
99-322B,2277174.97,410431.06,1612,165,0,-90,RC,1999
99-323B,2277413.99,410613.68,1617,225,0,-90,RC,2000
99-324B,2277479,410510.36,1616,305,0,-90,RC,2000
A-1,2243945.38,363565.29,1510,563,0,-60,CORE,1968
A1-1,2260992.35,390813.36,1528,416,0,-90,CORE,1958
A-2,2245553.41,363567.47,1520,1611,320,-60,CORE,1968
A2-1,2242835.3,374408.26,1470,232,250,-63,CORE,1958
A2-2,2242462.82,376757.06,1470,304,0,-90,CORE,1958
A2-3,2243399.54,377164.1,1470,1535,0,-90,CORE,1959
A2-4,2242908.92,376907.81,1488,593,250,-60,CORE,1959
A2-5,2243135.51,374428.96,1480,324,250,-60,CORE,1959
A2-6,2243071.82,378594.3,1460,2570,297,-45,CORE,1959
A2-7,2241994.61,377900.67,1448,1224,355,-50,CORE,1960
A-3,2245895.05,365733.86,1530,405,0,-90,CORE,1970
A3-1,2240857.92,378333.25,1440,300,270,-60,CORE,1959
A3-2,2241133.96,378252.47,1440,345,270,-60,CORE,1959
A3-3,2242027.66,383896.12,1475,115,310,-45,CORE,1959
A3-4,2243099.47,383489.41,1500,829,310,-60,CORE,1959
A3-5,2243925.59,383071.69,1480,1321,310,-85,CORE,1959
A-4,2246312.48,362833.4,1525,829,0,-90,CORE,1970
A4-01,2261227.58,398702.92,1572,565,320,-60,CORE,1968
A4-02,2262450.25,399708.79,1593,600,320,-60,CORE,1958
A4-03,2263365.54,399913.51,1593,400,320,-60,CORE,1958
A4-04,2263504.42,399155.63,1580,733,320,-60,CORE,1958
A4-05,2264104.15,399740.59,1580,533,320,-60,CORE,1959
A4-06,2261671.36,398152.2,1580,385,320,-60,CORE,1959
A4-07,2262654.05,399459.66,1590,304,320,-60,CORE,1959
A4-08,2264504.36,399846.15,1570,775,320,-60,CORE,1958
A4-09,2265021.83,401355.95,1590,279,320,-60,CORE,1960
A4-10,2266172.95,398749.06,1570,2113,0,-90,CORE,1967
A4-11,2270492.68,402702.84,1610,2214,0,-90,CORE,1968
A4-15,2264970.7,402780.11,1605,665,0,-90,CORE,1971
A4-16,2264904.76,403006.46,1610,310,0,-90,CORE,1971
A4-17,2264533.92,403022.37,1605,350,0,-90,CORE,1971
A4-18,2263922.74,400406.53,1575,923,0,-90,CORE,1971
A-5,2247455.19,364751.46,1530,509,0,-90,CORE,1970
A-6,2246308.74,363174.69,1525,692,288,-45,CORE,1974
AD-1,2344491.39,487319.22,1500,673,320,-60,,1957
AD-2,2345404.7,487733.9,1510,675,330,-60,,1957
AD-3,2346406.15,488732.85,1520,660,330,-60,,1957
AD-4,2346072.92,489346.05,1490,306,332,-60,,1957
AD-5,2347763.57,488796.99,1510,830,336,-60,,1957
AD-6,2347926.17,489630.72,1510,571,344,-60,,1957
ARG-1,2323579.19,432586.25,1592,502,300,-55,,1983
B1-001,2294148.2,420495.9,1620.9,520,327,-60,CORE,1958
B1-002,2296769.5,422333.5,1553,906,327,-60,CORE,1958
B1-003,2297820.11,423647.4,1565,932,327,-45,CORE,1959
B1-004,2298789.91,424357.51,1544,1018,327,-60,CORE,1959
B1-005,2299166.09,423783.8,1528,795,328,-60,CORE,1959
B1-006,2296388.2,421454.09,1584.8,700,328,-60,CORE,1959
B1-007,2299545.9,423193.4,1545,1004,328,-60,CORE,1959
B1-008,2298773.89,423649,1535.5,756,0,-90,CORE,1959
B1-009,2299448.39,424085.69,1531.4,465,0,-90,CORE,1959
B1-010,2298100.8,423215.1,1542.3,692,0,-90,CORE,1959
B1-011,2297431.71,422778.9,1575.3,275,0,-90,CORE,1959
B1-012,2297648.29,422442.6,1557.2,486,0,-90,CORE,1959
B1-013,2296979.2,422005.79,1573.7,456,0,-90,CORE,1959
B1-014,2296523.98,421240.6,1578.2,566,0,-90,CORE,1959
B1-015,2295636.09,421139.89,1579.6,126,0,-90,CORE,1959
B1-016,2294967.9,420697.79,1585.7,93,0,-90,CORE,1959
B1-017,2295852.99,420805,1585.9,576,0,-90,CORE,1959
B1-018,2295166.51,420391.1,1583.9,685,0,-90,CORE,1959
B1-019,2294289.21,420274.51,1612.3,512,0,-90,CORE,1959
B1-020,2293403.28,420175.41,1607.3,249,0,-90,CORE,1959
B1-021,2293620.62,419835.1,1613.9,831,0,-90,CORE,1959
B1-022,2293835.61,419504.9,1608.8,1055,0,-90,CORE,1959
B1-023,2294509.88,419939.1,1592.2,977,0,-90,CORE,1959
B1-024,2294944.7,419269.29,1590.4,1590,0,-90,CORE,1959
B1-025,2291774.21,418995.9,1606.5,511,0,-90,CORE,1959
B1-026,2292726.81,419740.09,1617,433,0,-90,CORE,1959
B1-027,2298732.09,422246.01,1543.4,1186,0,-90,CORE,1959
B1-028,2293168.4,419063.39,1608.5,1234,0,-90,CORE,1959
B1-029,2293614.81,418408.89,1591.9,1703,0,-90,CORE,1959
B1-030,2297623.01,421020.5,1563.2,1248,0,-90,CORE,1959
B1-031,2291751.6,419021.79,1607,608,327,-45,CORE,1959
B1-032,2296509,424207.91,1630,589,327,-60,CORE,1959
B1-033,2300326.11,422733.61,1567.2,1726,0,-90,CORE,1960
B1-034,2291938,416487.09,1597.9,1921,327,-48,CORE,1960
B1-035,2299504.3,423999.19,1529.5,800,327,-45,CORE,1959
B1-036,2299227.89,424420.61,1548,929,325,-45,CORE,1959
B1-037,2299029.01,424727.89,1556,600,327,-45,CORE,1960
B1-038,2301570.71,424896.11,1528,1103,327,-75,CORE,1959
B1-039,2294040.9,417713.89,1593.1,1800,0,-90,CORE,1960
B1-040,2292485.1,418624.72,1604.2,1226,0,-90,CORE,1960
B1-041,2291828.4,416650.79,1599.4,1606,0,-90,CORE,1960
B1-042,2292676.11,416844.71,1598,1649,0,-90,CORE,1960
B1-043,2300336.48,424184.1,1531,1043,0,-90,CORE,1960
B1-044,2299667.39,423751,1530,308,327,-88,CORE,1960
B1-045,2298663.9,423816.11,1540,351,327,-45,CORE,1960
B1-046,2298502.51,424065.39,1558,474,327,-45,CORE,1960
B1-047,2298988.89,423314.1,1538,348,327,-50,CORE,1960
B1-048,2298324.9,422872.31,1538.7,350,327,-45,CORE,1960
B1-049,2300124.4,424526.29,1535.4,350,327,-45,CORE,1960
B1-050,2300559.21,423856.61,1528.8,350,327,-45,CORE,1960
B1-051,2290188.31,417724.99,1624,893,327,-50,CORE,1960
B1-052,2295165.9,423338.41,1609,165,327,-45,CORE,1960
B1-053,2292850.41,420290.7,1606,101,327,-45,CORE,1960
B1-054,2295437.61,422918.6,1602,405,327,-45,CORE,1960
B1-055,2294429.6,421573.91,1600,479,327,-45,CORE,1960
B1-056,2291879.09,415188.71,1602,1430,0,-90,CORE,1967
B1-057,2290197.11,415681.69,1596,964,0,-90,CORE,1967
B1-058,2294760.31,416886,1596,1962,0,-90,CORE,1967
B1-059,2289427.79,416408.29,1613,794,0,-90,CORE,1967
B1-060,2297418.89,418546.29,1601,1851,0,-90,CORE,1967
B1-061,2299699.7,420543.51,1589,2088,0,-90,CORE,1967
B1-062,2303321.4,431937.11,1557,634,0,-90,CORE,1967
B1-063,2304141.49,430160.49,1537,997,0,-90,CORE,1967
B1-064,2305469.79,426960.61,1531,2083,0,-90,CORE,1967
B1-065,2303238,422691.29,1547.1,2320,0,-90,CORE,1967
B1-066,2293869.3,413722.81,1600,2344,0,-90,CORE,1967
B1-067,2305189.8,432740.39,1543,835,0,-90,CORE,1967
B1-068,2307627.29,431787,1553,2534,0,-90,CORE,1967
B1-069,2297252.59,416107.4,1609,2024,0,-90,CORE,1967
B1-070,2304171.81,432802.11,1561,674,0,-90,CORE,1967
B1-071,2303223.7,431254.39,1540,674,0,-90,CORE,1967
B1-072,2303940.51,431606.4,1540,722,0,-90,CORE,1967
B1-073,2295147.99,418981.01,1595.3,1675,0,-90,CORE,1967
B1-074,2302999.61,432551.91,1589,505,0,-90,CORE,1967
B1-075,2303743.49,432716.58,1557,554,0,-90,CORE,1967
B1-076,2300443,424972.61,1552,1214,0,-90,CORE,1967
B1-077,2302933.41,430317.09,1544,724,0,-90,CORE,1968
B1-078,2293813,418054.81,1592.5,1675,0,-90,CORE,1968
B1-079,2302940.2,431973.79,1570,582,0,-90,CORE,1968
B1-080,2303751.02,432015,1550,685,0,-90,CORE,1968
B1-081,2290955.91,417280.8,1601,1436,0,-90,CORE,1968
B1-082,2294478.71,418485.81,1591.8,1701,0,-90,CORE,1968
B1-083,2303049.3,431612.01,1565,605,0,-90,CORE,1968
B1-084,2303160.7,432284.52,1567,515,0,-90,CORE,1968
B1-085,2295319,418580.69,1597.7,1676,0,-90,CORE,1968
B1-086,2303540.01,432309.7,1560,606.6,0,-90,CORE,1968
B1-087,2303469.49,431568.4,1542,635,0,-90,CORE,1968
B1-088,2292709.59,418281.6,1593.1,1437,0,-90,CORE,1968
B1-089,2303036.21,430719.61,1549,715,0,-90,CORE,1968
B1-090,2294277.7,418820.2,1591.1,1680,0,-90,CORE,1968
B1-091,2292901.6,417935.29,1601.5,1609,0,-90,CORE,1968
B1-092,2294703.59,418127.41,1591.9,1678,0,-90,CORE,1968
B1-093,2304017.71,432335.4,1553,662,0,-90,CORE,1968
B1-094,2293333.79,417265.7,1601.5,1625,0,-90,CORE,1968
B1-095,2295301.39,417045.71,1597,1535,0,-90,CORE,1968
B1-096,2295922.81,417522.99,1597.3,1635,0,-90,CORE,1968
B1-097,2296023.69,419042.1,1594.9,1675,0,-90,CORE,1968
B1-098,2295600.81,419743.6,1595.2,1317,0,-90,CORE,1968
B1-099,2292029.8,417852.22,1604.6,1465,0,-90,CORE,1968
B1-100,2296811.81,419520.89,1589,1785,0,-90,CORE,1968
B1-101,2295792.19,419401,1597.9,1595,0,-90,CORE,1968
B1-102,2295497.69,418231.21,1609.4,1685,0,-90,CORE,1968
B1-103,2292226.81,417542.5,1611.2,1617,0,-90,CORE,1968
B1-104,2301192.39,421524.2,1597,2181,0,-90,CORE,1968
B1-105,2301130.51,418592.89,1611,1921,0,-90,CORE,1968
B1-106,2290559.81,416555.01,1603,1301,0,-90,CORE,1968
B1-107,2299116.6,424228.29,1535,232,327,-45,CORE,1968
B1-108,2299625.3,424189.49,1535,324,327,-45,CORE,1968
B1-109,2298166.99,420071.8,1581,1525,0,-90,CORE,1968
B1-110,2298788.89,423991.09,1533,354,327,-45,CORE,1968
B1-111,2298329.51,423598.39,1557,573,327,-45,CORE,1968
B1-112,2301046.78,427503,1590,1197,0,-90,CORE,1968
B1-113,2298674.29,423063.99,1531,973,327,-45,CORE,1968
B1-114,2297959,422724.8,1551.4,1163,327,-45,CORE,1968
B1-115,2295619.71,420355.01,1588.8,933,327,-45,CORE,1968
B1-116,2300932.4,418565.91,1604,1805,0,-90,CORE,1968
B1-117,2299185.19,418399.7,1598,1837,0,-90,CORE,1968
B1-118,2300407.69,416698.99,1613,1817,0,-90,CORE,1968
B1-118A,2300407.69,416698.99,1613,1836,0,-90,CORE,1968
B1-119,2302430.5,419477.4,1588,2043,0,-90,CORE,1968
B1-120,2302189.92,418332.9,1624,2095,0,-90,CORE,1969
B1-121,2300704.8,419692.01,1589,1844,0,-90,CORE,1969
B1-122,2303102.3,419865.89,1564,2525,0,-90,CORE,1969
B1-123,2289986.71,416016,1597,930,0,-90,CORE,1969
B1-124,2301575.1,419396.62,1590,1934,0,-90,CORE,1969
B1-125,2289866.92,415463.19,1596,981,0,-90,CORE,1969
B1-126,2290407.8,415382.1,1600,1054,0,-90,CORE,1969
B1-127,2301786.01,419050.59,1602,1895,0,-90,CORE,1969
B1-128,2303990.51,419288.9,1586,2995,0,-90,CORE,1969
B1-129,2301328.9,418286.49,1615,1985,0,-90,CORE,1969
B1-130,2300447.69,418169.9,1605,1827,0,-90,CORE,1969
B1-131,2302003.99,418717.61,1606,1945,0,-90,CORE,1969
B1-132,2300893.99,418947.21,1602,1820,0,-90,CORE,1969
B1-133,2300230.69,418503.91,1596.6,1813,0,-90,CORE,1969
B1-134,2301002.59,418056.18,1616,1906,0,-90,CORE,1969
B1-135,2301452.99,418836.19,1601,1779,0,-90,CORE,1969
B1-136,2301228.91,419164.11,1602,1855,0,-90,CORE,1969
B1-137,2301674,418496.81,1610,1996,0,-90,CORE,1969
B1-138,2301011.49,419496.21,1587,1843,0,-90,CORE,1969
B1-139,2300783,418388.22,1605,1828,0,-90,CORE,1969
B1-140,2301561.39,417947.49,1621,1993,0,-90,CORE,1969
B1-141,2300665.7,417836.89,1613,1997,0,-90,CORE,1969
B1-142,2300681.7,419273.22,1587,1765,0,-90,CORE,1970
B1-143,2302232.69,419819.9,1574,2082,0,-90,CORE,1970
B1-144,2299568.81,419504.69,1588.2,1825,0,-90,CORE,1970
B1-145,2302782.6,419706.5,1566,2105,0,-90,CORE,1970
B1-146,2301345.1,419717.02,1585,1949,0,-90,CORE,1970
B1-147,2298680.79,419401.41,1585,1931,0,-90,CORE,1970
B1-148,2302107.68,419285.89,1584.1,2016,0,-90,CORE,1970
B1-149,2299689.99,420052.41,1584,2055,0,-90,CORE,1970
B1-150,2301901.7,419605.3,1577.7,1985,0,-90,CORE,1970
B1-151,2297799.19,419304.9,1597.2,1945,0,-90,CORE,1970
B1-152,2301681.39,419939.69,1594.3,2008,0,-90,CORE,1970
B1-153,2302355.2,418949.79,1599,1975,0,-90,CORE,1970
B1-154,2301117.9,420044.01,1589,1939,0,-90,CORE,1970
B1-155,2302614.09,419241.21,1579.6,2085,0,-90,CORE,1970
B1-156,2300881.59,419902.99,1586,1875,0,-90,CORE,1970
B1-157,2302770.1,419458.99,1586,2203,0,-90,CORE,1970
B1-158,2301231.3,419881.6,1584,1907,0,-90,CORE,1970
B1-159,2301451.9,419557.41,1584,1955,0,-90,CORE,1970
B1-160,2301230.71,418804.29,1604,1875,0,-90,CORE,1970
B1-161,2300566.89,418725.01,1594.8,1795,0,-90,CORE,1970
B1-162,2300345.89,419058.51,1588.9,1782,0,-90,CORE,1970
B1-163,2301826.11,418217.69,1633,2050,0,-90,CORE,1970
B1-164,2290535.49,415893.8,1595.5,1125,0,-90,CORE,1971
B1-165,2290754.09,415561.11,1603.6,1010,0,-90,CORE,1971
B1-166,2294202.81,416021.11,1604.9,46,0,-90,CORE,1971
B1-167,2289641.81,415800,1596,831,0,-90,CORE,1971
B1-168,2301848.69,428864.41,1576,1080,0,-90,CORE,1971
B1-169,2303666.08,427777.81,1532.5,1185,0,-90,CORE,1971
B1-170,2303874.91,432546.81,1554,675,0,-90,CORE,1971
B1-171,2304124.3,433123.9,1566,654,0,-90,CORE,1971
B1-172,2303280.91,432183.6,1560,592,0,-90,CORE,1971
B1-173,2298983.8,417496.21,1602.9,2028,0,-90,CORE,1971
B1-174,2303520.21,432075.3,1554,654,0,-90,CORE,1971
B1-175,2303139.41,432059.9,1566,617,0,-90,CORE,1971
B1-176,2302854.6,432209.09,1574,556,0,-90,CORE,1971
B1-177,2304581.19,432799.11,1562,759,0,-90,CORE,1971
B1-178,2303114.61,431825.79,1562,586,0,-90,CORE,1971
B1-179,2304822.99,432736.49,1561,802,0,-90,CORE,1971
B1-180,2296880.51,417125.6,1593.1,1710,0,-90,CORE,1971
B1-181,2305299.1,433977.39,1536,771,0,-90,CORE,1971
B1-182,2304272.62,432066.79,1542,836,0,-90,CORE,1971
B1-183,2302125.21,420710.2,1597.8,2113,0,-90,CORE,1971
B1-184,2297565.71,416558.51,1617.2,1780,0,-90,CORE,1971
B1-184B,2297565.71,416558.51,1617.2,1980.2,0,-90,CORE,1971
B1-185,2304882.71,433752.02,1551,831,0,-90,CORE,1971
B1-186,2299762.11,424407.9,1529.5,1111,0,-90,CORE,1971
B1-187,2289002.19,417126.29,1611,586,0,-90,CORE,1971
B1-188,2288894.12,416719.19,1618,611,0,-90,CORE,1971
B1-189,2300494,420597.8,1588.5,2115,0,-90,CORE,1971
B1-190,2288595.31,416998.61,1606,156,0,-90,CORE,1971
B1-191,2289936.78,417154.81,1621,1066,0,-90,CORE,1971
B1-192,2289425.11,416892.61,1610,730,0,-90,CORE,1971
B1-193,2289757.49,416607.39,1604,895,0,-90,CORE,1971
B1-194,2301651.51,423119.61,1569.3,1641,0,-90,CORE,1971
B1-195,2297340.9,419986.1,1578,1415,0,-90,CORE,1971
B1-196,2290367.69,416978.7,1598,1266,0,-90,CORE,1971
B1-197,2300404.2,420068,1586.5,1920,0,-90,CORE,1971
B1-198,2288965.69,416347.39,1619,691,0,-90,CORE,1971
B1-199,2289640.71,414483.98,1602,1259,0,-90,CORE,1971
B1-200,2288574.9,416611.39,1599.2,317,0,-90,CORE,1971
B1-201,2288231.4,416396.51,1599.6,580,0,-90,CORE,1971
B1-202,2292038.4,416348.41,1597.7,1516,0,-90,CORE,1971
B1-203,2299906.79,421338.42,1609.2,1908,0,-90,CORE,1971
B1-204,2293332.41,416265.31,1596,640,0,-90,CORE,1971
B1-205,2296297.61,420121.91,1589.1,1207,0,-90,CORE,1974
B1-206,2301266.5,423995.21,1528.2,1356,0,-90,CORE,1974
B1-207,2298694.21,420849.48,1581.4,1505,0,-90,CORE,1974
B1-208,2296542.99,419788.8,1584.7,1531,0,-90,CORE,1974
B1-209,2299071.79,420258.49,1586.3,1965,0,-90,CORE,1974
B1-210,2300930.48,423270.19,1563.4,1456,0,-90,CORE,1974
B1-211,2300049.2,420334.91,1586.6,2085,0,-90,CORE,1974
B1-212,2297084.02,419201.59,1589.5,1845,0,-90,CORE,1974
B1-213,2299540.3,422467.9,1562.5,1507,0,-90,CORE,1974
B1-214,2300463.82,421056.09,1586,1995,0,-90,CORE,1974
B1-215,2300757.19,422062.09,1568.9,2005,0,-90,CORE,1974
B1-216,2296260.3,418696.31,1590.6,1795,0,-90,CORE,1974
B1-217,2301235.11,420589.3,1595.1,2028,0,-90,CORE,1974
B1-218,2299356.81,421281.11,1580.9,1645,0,-90,CORE,1974
B1-219,2301804.89,421915.91,1595,2035,0,-90,CORE,1974
B1-220,2296619.91,418334.11,1594,1775,0,-90,CORE,1974
B1-221,2299862.59,421970.09,1588,1734,0,-90,CORE,1974
B1-222,2301889.99,420310.39,1590,2062,0,-90,CORE,1974
B1-223,2302476.41,422350.7,1589,2065,0,-90,CORE,1974
B1-224,2299030.3,421790.99,1566,1479,0,-90,CORE,1974
B1-225,2302335.12,420351.52,1579.6,2095,0,-90,CORE,1974
B1-226,2301370.9,422584.41,1573,1814,0,-90,CORE,1974
B1-227,2302237.51,421247.71,1597,2125,0,-90,CORE,1975
B1-228,2300110.51,419368.01,1586,1778,0,-90,CORE,1975
B1-229,2302859.89,420463,1581,2276,0,-90,CORE,1975
B1-230,2300812.81,420318.31,1587,1952,0,-90,CORE,1975
B1-231,2299311.09,420008.39,1599,1994,0,-90,CORE,1975
B1-232,2303342.1,421009.89,1559,2695,0,-90,CORE,1975
B1-233,2301672.99,420647.61,1590,2005,0,-90,CORE,1975
B1-234,2301468.7,420291.39,1594,1994,0,-90,CORE,1975
B1-235,2302057.2,420054.1,1586,2055,0,-90,CORE,1975
B1-236,2302455.1,420909.7,1588,2135,0,-90,CORE,1975
B1-237,2298871.09,420553,1583.1,1598,0,-90,CORE,1975
B1-238,2302021.69,421580.99,1598,2095,0,-90,CORE,1975
B1-239,2300130.01,420817.31,1598,2025,0,-90,CORE,1975
B1-240,2301895.3,421031,1589,2035,0,-90,CORE,1975
B1-241,2301458.3,420979.19,1589,1963,0,-90,CORE,1975
B1-242,2301687.91,421368.89,1591.8,2023,0,-90,CORE,1975
B1-243,2302141.31,422143.32,1596,2038,0,-90,ROTARY HAMMER TO 997,1975
B1-244,2302361.6,421800.92,1595.9,2106,0,-90,ROTARY HAMMER TO 998,1975
B1-245,2301580.98,422265.4,1580,1910,0,-90,CORE,1975
B1-246,2301465.6,421706.49,1601.8,2016,0,-90,CORE,1975
B1-247,2301298.61,421993.21,1585,1995,0,-90,CORE,1975
B1-248,2301913.41,422456.7,1575,1933,0,-90,CORE,1975
B1-249,2302574.01,421461.99,1591,2125,0,-90,ROTARY HAMMER TO 964,1975
B1-250,2301609.3,421999,1596,2005,0,-90,ROTARY HAMMER,1975
B1-251,2301716.92,422798.9,1576,1745,0,-90,CORE,1975
B1-252,2302572.19,420047.89,1572.4,2082,0,-90,CORE,1975
B1-253,2301105.21,420850.21,1590.1,1955,0,-90,CORE,1975
B1-254,2300642.91,421529.99,1586.9,2131,0,-90,CORE,1975
B1-255,2298176.38,417213.9,1593.8,1809,0,-90,CORE,1976
B1-256,2294640.2,420476.99,1589.5,640,0,-90,CORE,1975
B1-257,2302258.58,422689.69,1574.1,1885,0,-90,CORE,1975
B1-258,2294794.5,420202.01,1589.2,755,0,-90,CORE,1975
B1-259,2300241.9,421384.61,1600.4,1936,0,-90,CORE,1976
B1-260,2294164.12,419807.11,1598.1,955,0,-90,CORE,1975
